Year,Month,Day,RMM1,RMM2,Phase,Amplitude
2016,9,18,1.4850076,-0.0490865707,4,1.4858186
2016,9,19,1.5466841,0.15509279,5,1.5544406
2016,9,20,1.3620644,0.31292191,5,1.3975477
2016,9,21,0.93475747,0.17029019,5,0.95014226
2016,9,22,0.78922528,0.10371079,5,0.79601038
2016,9,23,0.76290804,0.18077534,5,0.78403342
2016,9,24,0.86729884,0.18312,5,0.88641989
2016,9,25,1.0282062,0.33486062,5,1.0813601
2016,9,26,1.2052485,0.49389407,5,1.3025187
2016,9,27,1.1595582,0.49011308,5,1.2588828
2016,9,28,1.1373566,0.60943663,5,1.2903461
2016,9,29,1.1697767,0.67031598,5,1.3482214
2016,9,30,1.2519711,0.68391156,5,1.4265927
2016,10,1,1.3205131,0.94329673,5,1.6228259
2016,10,2,1.3691784,1.1687446,5,1.8001704
2016,10,3,1.4118435,1.1095679,5,1.7956734
2016,10,4,1.3506308,0.54757833,5,1.4574106
2016,10,5,1.2655813,0.21865493,5,1.2843308
2016,10,6,1.1467062,0.1744791,5,1.1599044
2016,10,7,0.79225248,0.0530804954,5,0.79402864
2016,10,8,0.32128277,0.21139534,5,0.38459149
2016,10,9,0.19357283,0.27126336,6,0.33324805
2016,10,10,0.10300883,0.5266605,6,0.53663963
2016,10,11,0.24121784,0.62007344,6,0.66533983
2016,10,12,0.3422741,0.56628615,6,0.66168839
2016,10,13,0.564605,0.67747968,6,0.88190562
2016,10,14,0.3793669,0.6420759,6,0.74577522
2016,10,15,0.22936514,0.60418862,6,0.6462602
2016,10,16,0.0151920114,0.47721836,6,0.47746012
2016,10,17,-0.0951401368,0.38995066,7,0.40138906
2016,10,18,-0.0696965903,0.38023663,7,0.38657147
2016,10,19,-0.00333153992,0.20197691,7,0.20200437
2016,10,20,-0.0999447778,-0.163442,2,0.1915783
2016,10,21,-0.24400368,-0.29342073,2,0.3816196
2016,10,22,-0.15217897,-0.26528922,2,0.30583787
2016,10,23,-0.2011672,-0.230138,2,0.30566606
2016,10,24,-0.14125355,0.0278269835,8,0.14396842
2016,10,25,-0.15698554,0.0961314291,8,0.18408072
2016,10,26,-0.30433637,0.26692304,8,0.40480679
2016,10,27,-0.32518342,0.72572291,7,0.79524714
2016,10,28,-0.23778501,0.7209245,7,0.75912702
2016,10,29,-0.0196084026,0.55203253,7,0.55238068
2016,10,30,-0.0717409849,0.38790721,7,0.39448544
2016,10,31,0.27433744,0.31902373,6,0.42075786
2016,11,1,0.6653403,0.0979551598,5,0.67251241
2016,11,2,0.88155407,0.0920310467,5,0.88634491
2016,11,3,0.95782918,0.16199212,5,0.97143096
2016,11,4,1.314901,0.24677578,5,1.3378576
2016,11,5,1.4087994,0.45697033,5,1.4810597
2016,11,6,1.0911046,0.98714727,5,1.4713833
2016,11,7,0.44003323,1.4965435,6,1.5598948
2016,11,8,-0.0244817343,1.9567775,7,1.9569306
2016,11,9,-0.37373725,2.0242918,7,2.0585036
2016,11,10,-0.84788418,2.0206692,7,2.1913493
2016,11,11,-1.3632931,1.7565541,7,2.2235219
2016,11,12,-1.9137734,1.3168172,8,2.3230445
2016,11,13,-1.9500198,0.93697971,8,2.1634481
2016,11,14,-1.852049,0.44678453,8,1.9051776
2016,11,15,-1.5485413,0.2054604,8,1.5621121
2016,11,16,-1.4764134,-0.13626827,1,1.4826885
2016,11,17,-1.5317581,-0.43157926,1,1.5913967
2016,11,18,-1.4185306,-0.99878687,1,1.7348788
2016,11,19,-0.96971548,-1.266965,2,1.5954775
2016,11,20,-0.68454504,-1.4131882,2,1.5702556
2016,11,21,-0.31381536,-1.386571,2,1.4216397
2016,11,22,0.0275238324,-1.2487819,3,1.2490852
2016,11,23,0.22555789,-1.0514522,3,1.0753734
2016,11,24,0.25957191,-0.89319909,3,0.9301517
2016,11,25,0.44862151,-1.1302538,3,1.2160325
2016,11,26,0.5606516,-1.2005966,3,1.3250518
2016,11,27,0.55266738,-0.99084294,3,1.1345532
2016,11,28,0.45119157,-0.5322085,3,0.6977247
2016,11,29,0.0992508084,-0.21830449,3,0.23980737
2016,11,30,-0.0906098187,-0.10600825,2,0.13945568
2016,12,1,-0.34893608,0.0618243366,8,0.35437077
2016,12,2,-0.50759935,-0.14348631,1,0.52748972
2016,12,3,-0.39304027,-0.31468928,1,0.50349778
2016,12,4,-0.30167982,-0.29486904,1,0.42185122
2016,12,5,-0.16782834,-0.30118787,2,0.34479049
2016,12,6,-0.21857958,-0.54681355,2,0.58888209
2016,12,7,-0.1384806,-0.66291529,2,0.67722487
2016,12,8,0.26059577,-0.7814253,3,0.82373273
2016,12,9,0.62226415,-0.65166259,3,0.90104204
2016,12,10,0.88929194,-0.41437289,4,0.98109382
2016,12,11,0.56220424,-0.20846342,4,0.59960872
2016,12,12,0.28989711,0.0952384099,5,0.30514044
2016,12,13,0.19998395,0.0762990415,5,0.21404468
2016,12,14,0.11587904,0.25938109,6,0.28408888
2016,12,15,0.13505098,0.31603649,6,0.34368274
2016,12,16,0.35451138,0.3254844,5,0.48126751
2016,12,17,0.50420195,0.46154237,5,0.68355024
2016,12,18,0.38390523,0.63985842,6,0.74619168
2016,12,19,0.36246932,0.77172208,6,0.85260713
2016,12,20,0.55826092,0.79894871,6,0.97466624
2016,12,21,0.65179598,0.85699677,6,1.0766994
2016,12,22,0.62609565,0.79067367,6,1.0085438
2016,12,23,0.6033048,0.5127238,5,0.79174644
2016,12,24,0.39899734,0.60426277,6,0.72410798
2016,12,25,0.29048702,0.43238595,6,0.52090335
2016,12,26,0.4241755,0.26339358,5,0.49930057
2016,12,27,0.38066173,0.44963309,6,0.58912921
2016,12,28,0.39252049,0.46798697,6,0.61080611
2016,12,29,-0.1162056,0.1799871,7,0.21424074
2016,12,30,-0.0795709789,-0.22039771,2,0.23432177
2016,12,31,-0.0393901356,-0.79971486,2,0.80068439
2017,1,1,0.0232087448,-1.084481,3,1.0847293
2017,1,2,0.14207736,-1.0952809,3,1.1044574
2017,1,3,0.26275563,-0.77481502,3,0.81815577
2017,1,4,0.48168182,-0.50066417,3,0.69475317
2017,1,5,0.46654615,-0.0233876463,4,0.46713197
2017,1,6,0.46539673,0.36346185,5,0.59050709
2017,1,7,0.42536259,0.49329212,6,0.65136045
2017,1,8,0.60323942,0.58537626,5,0.84057313
2017,1,9,0.93067533,0.52008098,5,1.0661336
2017,1,10,1.0011299,0.54475135,5,1.1397434
2017,1,11,0.80835128,0.74166632,5,1.0970418
2017,1,12,0.37133467,0.82245314,6,0.90239602
2017,1,13,-0.0483449586,0.53786588,7,0.54003423
2017,1,14,-0.48127759,0.50298268,7,0.69614631
2017,1,15,-0.65491223,0.39763361,8,0.76617396
2017,1,16,-0.85678035,0.16097535,8,0.87177157
2017,1,17,-1.4724231,-0.29870087,1,1.5024154
2017,1,18,-1.8800431,-0.53380787,1,1.9543575
2017,1,19,-1.8728443,-0.8336603,1,2.0500088
2017,1,20,-1.936529,-1.2937129,1,2.3289135
2017,1,21,-1.7792786,-1.5421368,1,2.354574
2017,1,22,-1.1308229,-1.5739865,2,1.9380903
2017,1,23,-0.7347396,-1.6321745,2,1.7899263
2017,1,24,-0.40677676,-1.380674,2,1.4393499
2017,1,25,-0.4595103,-1.364442,2,1.4397402
2017,1,26,-0.18778442,-1.5077314,2,1.5193806
2017,1,27,0.28244421,-1.3759425,3,1.4046324
2017,1,28,0.5244841,-1.1571758,3,1.2704878
2017,1,29,0.54110479,-0.80839443,3,0.97277743
2017,1,30,0.72853452,-0.58712924,4,0.93567264
2017,1,31,1.0013365,-0.66808379,4,1.2037486
2017,2,1,1.1716491,-0.22876775,4,1.193774
2017,2,2,1.3424168,0.22273663,5,1.3607697
2017,2,3,1.6258032,0.72773623,5,1.7812457
2017,2,4,1.5214813,1.1959196,5,1.9352336
2017,2,5,1.5518426,1.5649576,6,2.2039299
2017,2,6,1.4254225,1.7811962,6,2.2813351
2017,2,7,0.88315535,2.10905,6,2.2864943
2017,2,8,0.26045376,2.3385034,6,2.3529627
2017,2,9,-0.42730224,2.4642186,7,2.5009918
2017,2,10,-0.81190515,2.2515163,7,2.3934317
2017,2,11,-1.319954,2.2088087,7,2.5731525
2017,2,12,-1.9481953,2.2211897,7,2.9545133
2017,2,13,-2.5925009,2.0228112,8,3.2882862
2017,2,14,-3.230495,1.5964087,8,3.6034176
2017,2,15,-3.5127048,1.1687969,8,3.7020509
2017,2,16,-3.4605727,0.71678597,8,3.5340269
2017,2,17,-2.9907541,0.0809327215,8,2.9918489
2017,2,18,-2.3567204,-0.41378695,1,2.3927705
2017,2,19,-1.8574938,-0.65263826,1,1.9688118
2017,2,20,-1.5092002,-0.93204904,1,1.7738097
2017,2,21,-1.4024475,-1.0990807,1,1.7818073
2017,2,22,-1.5329927,-1.56464,2,2.1904714
2017,2,23,-1.6275885,-1.899541,2,2.5014596
2017,2,24,-1.5650311,-2.0395699,2,2.5708301
2017,2,25,-1.1749581,-2.0539229,2,2.3662472
2017,2,26,-0.93736804,-2.4741917,2,2.6458049
2017,2,27,-0.57535195,-2.4435756,2,2.5103967
2017,2,28,-0.31846079,-2.4399614,2,2.4606562
2017,3,1,0.041039858,-2.0677199,3,2.0681272
2017,3,2,0.55731189,-1.6217589,3,1.7148465
2017,3,3,0.58729517,-1.4084132,3,1.5259565
2017,3,4,0.814978,-1.2418245,3,1.4853677
2017,3,5,0.97429901,-0.99272978,3,1.3909605
2017,3,6,1.0115917,-0.85477859,4,1.3243731
2017,3,7,0.81091553,-0.76595938,4,1.115472
2017,3,8,0.67719752,-0.5858444,4,0.89543849
2017,3,9,0.55699134,-0.76473391,3,0.94607466
2017,3,10,0.57656431,-0.84089559,3,1.0195743
2017,3,11,0.66174442,-0.65585923,4,0.93169576
2017,3,12,0.77648866,-0.41168678,4,0.87887466
2017,3,13,0.61342508,-0.132358,4,0.62754202
2017,3,14,0.17833252,-0.0272048786,4,0.18039566
2017,3,15,0.0921617299,0.0135559663,5,0.093153365
2017,3,16,0.36730328,-0.0755541846,4,0.37499353
2017,3,17,0.37253749,-0.28924218,4,0.47164097
2017,3,18,0.24483694,-0.50664115,3,0.5626992
2017,3,19,0.1757993,-0.36039054,3,0.4009822
2017,3,20,0.36256284,-0.41969484,3,0.55461299
2017,3,21,0.40234786,-0.32761365,4,0.51885885
2017,3,22,0.30528352,-0.24052258,4,0.38865042
2017,3,23,0.21451934,-0.0216736179,4,0.21561143
2017,3,24,0.4288553,0.0715192854,5,0.43477795
2017,3,25,0.48765695,-0.18617451,4,0.52198684
2017,3,26,0.31837198,-0.5578056,3,0.6422677
2017,3,27,0.442267,-0.74769688,3,0.86870635
2017,3,28,0.39531288,-0.53453201,3,0.66482836
2017,3,29,0.099366568,-0.0875166357,4,0.13241178
2017,3,30,-0.1818625,-0.1034177,1,0.20921087
2017,3,31,-0.16798721,0.0181210041,8,0.16896175
2017,4,1,0.21233492,-0.0150441965,4,0.2128672
2017,4,2,0.0375066809,-0.28054324,3,0.28303933
2017,4,3,-0.0676359534,-0.0502932966,1,0.084285453
2017,4,4,-0.0135031659,0.0423221812,7,0.0444241203
2017,4,5,0.15798803,0.2199492,6,0.27080965
2017,4,6,-0.1510506,0.36537194,7,0.39536431
2017,4,7,-0.48442781,0.46994522,8,0.67492133
2017,4,8,-0.43395612,0.44379011,7,0.62069923
2017,4,9,-0.0167204533,0.50681478,7,0.50709051
2017,4,10,0.29002467,0.37485245,6,0.47395006
2017,4,11,0.35351864,0.42035127,6,0.54924548
2017,4,12,0.22252662,0.67891508,6,0.71445352
2017,4,13,-0.34448963,0.83233839,7,0.9008109
2017,4,14,-0.71481824,0.82749581,7,1.0934873
2017,4,15,-1.0398495,0.82836342,8,1.3294634
2017,4,16,-1.275208,0.59058619,8,1.4053283
2017,4,17,-1.1317135,0.4474476,8,1.2169572
2017,4,18,-0.99340183,0.41429198,8,1.0763295
2017,4,19,-0.82389444,0.36128706,8,0.89962792
2017,4,20,-0.54649031,0.38052651,8,0.66592199
2017,4,21,-0.29901487,0.53644383,7,0.61415136
2017,4,22,-0.0477861725,0.60452908,7,0.60641479
2017,4,23,-0.0236726627,0.72143382,7,0.72182208
2017,4,24,-0.15741903,0.79671454,7,0.81211746
2017,4,25,-0.17446285,0.92963719,7,0.94586605
2017,4,26,-0.28330523,0.96552116,7,1.0062271
2017,4,27,-0.42852414,0.93964553,7,1.0327471
2017,4,28,-0.71290493,1.0211898,7,1.2454164
2017,4,29,-0.95664465,0.9816314,7,1.370682
2017,4,30,-1.3515515,1.1202095,8,1.7554375
2017,5,1,-1.5358673,1.0819966,8,1.8787243
2017,5,2,-1.633828,0.79731673,8,1.8179957
2017,5,3,-1.7943318,0.72823703,8,1.9364803
2017,5,4,-1.8946173,0.49550033,8,1.9583399
2017,5,5,-2.1014626,0.36199665,8,2.1324134
2017,5,6,-1.9464513,0.32303935,8,1.9730755
2017,5,7,-1.7601914,0.24667497,8,1.777392
2017,5,8,-1.8040683,0.0835300684,8,1.8060011
2017,5,9,-1.7914004,-0.17053941,1,1.7994998
2017,5,10,-1.7808001,-0.61467725,1,1.8838995
2017,5,11,-1.5832452,-0.73877555,1,1.7471275
2017,5,12,-1.2709848,-0.71028125,1,1.4559882
2017,5,13,-0.64367312,-0.78885007,2,1.0181353
2017,5,14,-0.2270945,-1.099304,2,1.1225156
2017,5,15,0.15227918,-1.3429394,3,1.3515455
2017,5,16,0.47560543,-1.204491,3,1.2949899
2017,5,17,0.62035835,-0.94650054,3,1.1316836
2017,5,18,0.47515669,-0.75075978,3,0.88848978
2017,5,19,0.56801587,-0.5454787,4,0.78752083
2017,5,20,0.72256178,-0.43763772,4,0.84476167
2017,5,21,0.51634192,-0.43521485,4,0.67529321
2017,5,22,0.45784864,-0.13258065,4,0.47665817
2017,5,23,0.19689898,0.12086691,5,0.23103683
2017,5,24,-0.0284003969,0.0686781779,7,0.0743187368
2017,5,25,-0.22295119,-0.245829,2,0.33187217
2017,5,26,-0.35607946,-0.86026919,2,0.93105084
2017,5,27,-0.37670729,-1.3845389,2,1.4348716
2017,5,28,0.0260275993,-1.6474251,3,1.6476306
2017,5,29,0.30675083,-1.768461,3,1.7948678
2017,5,30,0.73338318,-1.7141652,3,1.8644606
2017,5,31,1.0775679,-1.4303081,3,1.7907914
2017,6,1,1.1875851,-1.0597874,4,1.5916997
2017,6,2,1.05101,-0.5621103,4,1.1918851
2017,6,3,0.94629306,-0.00361666759,4,0.94629997
2017,6,4,0.82264394,0.45374608,5,0.93948311
2017,6,5,0.54605889,0.53772223,5,0.76637167
2017,6,6,-0.13102119,0.29505053,7,0.32283336
2017,6,7,-0.20336658,0.0171857327,8,0.20409143
2017,6,8,-0.32124171,-0.000157517512,1,0.32124174
2017,6,9,-0.696675,-0.0127582457,1,0.69679183
2017,6,10,-0.92739266,0.0387489721,8,0.92820185
2017,6,11,-1.1516075,-0.14533575,1,1.1607422
2017,6,12,-1.438289,-0.43149304,1,1.5016197
2017,6,13,-1.5112339,-0.79679155,1,1.7084217
2017,6,14,-1.6334218,-0.89278632,1,1.861487
2017,6,15,-1.4584339,-0.88903886,1,1.7080455
2017,6,16,-1.2601182,-1.0458149,1,1.6375673
2017,6,17,-1.2346991,-0.91691518,1,1.5379256
2017,6,18,-1.026479,-1.0060526,1,1.4372895
2017,6,19,-0.91015822,-0.8231678,1,1.2271891
2017,6,20,-0.76010734,-0.51746601,1,0.91952932
2017,6,21,-0.5415141,-0.50534087,1,0.74067998
2017,6,22,-0.59015357,-0.39768943,1,0.71164465
2017,6,23,-0.64107424,-0.15447092,1,0.65942204
2017,6,24,-0.5460133,-0.19326182,1,0.57920688
2017,6,25,-0.12584224,-0.35050136,2,0.37240767
2017,6,26,-0.0822565407,-0.55271322,2,0.55880052
2017,6,27,-0.2731449,-0.93178916,2,0.97099906
2017,6,28,-0.18512386,-1.1095046,2,1.1248428
2017,6,29,-0.0169224199,-1.055653,2,1.0557886
2017,6,30,-0.0375124924,-0.93970782,2,0.94045627
2017,7,1,-0.21294537,-0.92071056,2,0.94501513
2017,7,2,-0.40704432,-0.77475709,2,0.87517631
2017,7,3,-0.27333507,-0.7222113,2,0.77220541
2017,7,4,-0.0321886986,-0.91012651,2,0.91069555
2017,7,5,0.19831897,-1.0262388,3,1.0452255
2017,7,6,0.19463062,-1.1046995,3,1.1217139
2017,7,7,0.15168466,-1.2032959,3,1.2128187
2017,7,8,0.0281139426,-1.019027,3,1.0194148
2017,7,9,-0.0923551768,-0.61388963,2,0.62079781
2017,7,10,-0.19343828,-0.41292021,2,0.45598406
2017,7,11,-0.071484454,-0.57488889,2,0.5793162
2017,7,12,0.0734323859,-0.5751065,3,0.57977563
2017,7,13,0.3069652,-0.91691554,3,0.9669342
2017,7,14,0.36774629,-1.1327924,3,1.1909895
2017,7,15,0.54526782,-1.0724343,3,1.2030928
2017,7,16,0.77182138,-1.1019713,3,1.3453805
2017,7,17,0.83347023,-1.1989553,3,1.460194
2017,7,18,0.65671957,-0.94925517,3,1.1542816
2017,7,19,0.6400969,-0.81688595,3,1.037799
2017,7,20,0.80902815,-0.78235239,4,1.125434
2017,7,21,0.88725168,-0.51005524,4,1.0234119
2017,7,22,0.98235857,-0.40383601,4,1.062126
2017,7,23,0.97766203,-0.00330492272,4,0.97766763
2017,7,24,1.1592029,0.28894672,5,1.1946722
2017,7,25,1.1086507,0.30075482,5,1.148721
2017,7,26,1.0746646,0.50687021,5,1.188201
2017,7,27,0.68677032,0.75635821,6,1.0216316
2017,7,28,0.25864509,1.1763684,6,1.2044666
2017,7,29,-0.000734537491,1.2730906,7,1.2730908
2017,7,30,-0.30136245,1.0454394,7,1.0880086
2017,7,31,-0.368999,0.70769978,7,0.79812235
2017,8,1,-0.12434813,0.60021228,7,0.61295778
2017,8,2,0.44970378,0.76970863,6,0.891451
2017,8,3,0.58829218,0.86505431,6,1.0461389
2017,8,4,0.42091793,0.65192538,6,0.77600169
2017,8,5,0.25868386,0.29161382,6,0.3898153
2017,8,6,-0.0843648314,0.17942269,7,0.19826731
2017,8,7,-0.36780253,0.12197597,8,0.38750076
2017,8,8,-0.65716267,-0.17800444,1,0.68084389
2017,8,9,-0.69753087,-0.19650894,1,0.72468275
2017,8,10,-0.5554232,0.0180042181,8,0.55571491
2017,8,11,-0.28580862,-0.0275040995,1,0.28712896
2017,8,12,-0.00280047208,-0.15175737,2,0.15178321
2017,8,13,0.16077794,-0.19549066,3,0.25311291
2017,8,14,-0.0345081687,-0.0586215556,2,0.0680242628
2017,8,15,-0.34306681,0.0412691124,8,0.34554014
2017,8,16,-0.23517582,0.33670434,7,0.41070363
2017,8,17,-0.079256475,0.19876444,7,0.21398339
2017,8,18,-0.17751659,0.1162864,8,0.21221374
2017,8,19,-0.19356827,-0.0620156825,1,0.20325999
2017,8,20,0.00128190219,0.10534714,6,0.10535494
2017,8,21,0.0884676874,-0.0161630474,4,0.0899320617
2017,8,22,-0.0765085071,-0.18935432,2,0.20422687
2017,8,23,-0.31976908,-0.55562776,2,0.64107293
2017,8,24,-0.54099041,-0.56772679,2,0.78420937
2017,8,25,-0.47996867,-0.68612128,2,0.83733648
2017,8,26,-0.51108217,-0.89647281,2,1.0319246
2017,8,27,-0.23560046,-1.1549267,2,1.1787125
2017,8,28,0.00307064829,-1.2513632,3,1.251367
2017,8,29,0.27356061,-0.93611532,3,0.97526783
2017,8,30,0.57650656,-0.76933128,3,0.96136904
2017,8,31,0.82936954,-0.32860678,4,0.89209652
2017,9,1,0.87204123,-0.19797772,4,0.89423209
2017,9,2,0.84533632,-0.0621475279,4,0.84761769
2017,9,3,0.8788566,-0.0538737364,4,0.88050628
2017,9,4,0.71533638,-0.22310401,4,0.74932075
2017,9,5,0.51461357,-0.26983461,4,0.58106613
2017,9,6,-0.00272598048,-0.24240902,2,0.24242435
2017,9,7,-0.22751237,-0.0993404984,1,0.24825473
2017,9,8,-0.13388947,-0.0856252238,1,0.15892787
2017,9,9,-0.15569118,-0.16717236,2,0.22844329
2017,9,10,-0.16263367,-0.22004314,2,0.27362144
2017,9,11,-0.2463021,-0.49544236,2,0.55328822
2017,9,12,-0.11452715,-0.60074615,2,0.61156553
2017,9,13,0.34309825,-0.6844644,3,0.76564217
2017,9,14,0.78193831,-0.72492969,4,1.0662788
2017,9,15,0.84730572,-0.85870492,3,1.2063586
2017,9,16,0.73424584,-0.85675329,3,1.1283364
2017,9,17,0.59884471,-0.52946204,4,0.79934037
2017,9,18,0.37035999,-0.13482079,4,0.39413595
2017,9,19,0.25453731,0.16075356,5,0.30104974
2017,9,20,0.37171477,0.37036583,5,0.5247311
2017,9,21,0.35208395,0.30470735,5,0.46562827
2017,9,22,0.085684903,0.42075723,6,0.42939323
2017,9,23,-0.0264366157,0.46898267,7,0.46972719
2017,9,24,-0.0140597848,0.31864306,7,0.3189531
2017,9,25,-0.12790836,0.26855436,7,0.29745921
2017,9,26,-0.13887285,0.44966498,7,0.47062114
2017,9,27,-0.0265739001,0.51496518,7,0.51565039
2017,9,28,0.0800663307,0.61746234,6,0.62263179
2017,9,29,0.00194458978,0.64199513,6,0.64199805
2017,9,30,0.00905787572,0.90610826,6,0.9061535
2017,10,1,0.25274402,0.7216624,6,0.76464117
2017,10,2,0.18484898,0.40694943,6,0.44696417
2017,10,3,-0.2040419,0.00279724621,8,0.20406106
2017,10,4,-0.46237695,-0.45953622,1,0.65189415
2017,10,5,-0.27745289,-0.77180988,2,0.82016498
2017,10,6,0.1951891,-0.71179789,3,0.73807526
2017,10,7,0.75298262,-0.57974374,4,0.95030814
2017,10,8,1.1039217,-0.57369071,4,1.2440916
2017,10,9,1.4615445,-0.243379,4,1.48167
2017,10,10,1.7623653,-0.22183298,4,1.7762717
2017,10,11,2.0174034,-0.18461388,4,2.0258329
2017,10,12,2.3080084,-0.0773434862,4,2.309304
2017,10,13,2.5636463,0.091133967,5,2.5652657
2017,10,14,2.8316875,0.0654510856,5,2.8324437
2017,10,15,3.1893549,0.39319465,5,3.2135007
2017,10,16,3.2231357,0.65535796,5,3.2890878
2017,10,17,3.0127673,1.1914735,5,3.2398112
2017,10,18,2.8823371,1.7137229,5,3.3533137
2017,10,19,2.5014393,2.0601318,5,3.2405775
2017,10,20,2.1036205,2.1417756,6,3.0020697
2017,10,21,1.614035,2.4119885,6,2.9022055
2017,10,22,1.1398256,2.5733392,6,2.8144763
2017,10,23,0.30373371,2.3729122,6,2.3922722
2017,10,24,-0.39799654,2.2542872,7,2.289151
2017,10,25,-0.49261066,2.3466132,7,2.3977611
2017,10,26,-0.64255929,2.50896,7,2.5899348
2017,10,27,-1.0443553,2.2052717,7,2.4400618
2017,10,28,-1.3303103,1.7707218,7,2.2147644
2017,10,29,-1.261277,1.486415,7,1.9494228
2017,10,30,-1.0369291,1.0143499,8,1.4505613
2017,10,31,-0.80910003,0.8104704,7,1.1452097
2017,11,1,-0.71773189,0.46197003,8,0.85355455
2017,11,2,-0.67943972,0.22630677,8,0.71613759
2017,11,3,-0.71957064,-0.25999731,1,0.76510161
2017,11,4,-0.60936695,-0.44787243,1,0.75625247
2017,11,5,-0.44922012,-0.48802415,2,0.66329956
2017,11,6,-0.18823859,-0.5798769,2,0.60966468
2017,11,7,0.0886952877,-0.72787553,3,0.73325962
2017,11,8,0.47550964,-0.65021014,3,0.80553252
2017,11,9,0.80099672,-0.3610191,4,0.87859577
2017,11,10,0.81858546,-0.0289570987,4,0.81909746
2017,11,11,0.88307101,0.37246203,5,0.95840615
2017,11,12,0.73387182,0.54029703,5,0.91131151
2017,11,13,0.45530289,0.4487232,5,0.63925993
2017,11,14,0.19811831,0.41581002,6,0.46059617
2017,11,15,0.12191575,0.48206943,6,0.4972468
2017,11,16,0.27366501,0.35117379,6,0.44521406
2017,11,17,0.52233082,0.21894841,5,0.56636375
2017,11,18,0.63324744,0.18258016,5,0.65904313
2017,11,19,0.48011506,0.26105931,5,0.54650015
2017,11,20,0.46080467,0.0389668122,5,0.46244931
2017,11,21,0.35533226,-0.0191734824,4,0.35584918
2017,11,22,0.28116429,-0.33338419,3,0.43611738
2017,11,23,0.31784475,-0.63078785,3,0.70634168
2017,11,24,0.57967639,-0.69045794,3,0.90153033
2017,11,25,0.79369593,-0.62291127,4,1.0089458
2017,11,26,1.0696037,-0.75142741,4,1.3071706
2017,11,27,1.3298465,-1.06111,4,1.7013073
2017,11,28,1.272282,-1.2889439,3,1.8110986
2017,11,29,1.2404928,-0.80838591,4,1.4806453
2017,11,30,1.6877264,-0.30495593,4,1.7150564
2017,12,1,1.7021729,-0.0444139577,4,1.7027522
2017,12,2,1.9797446,0.40486252,5,2.0207181
2017,12,3,1.9350177,0.90023339,5,2.1341774
2017,12,4,1.7721282,1.0605502,5,2.0652373
2017,12,5,1.3851986,1.1289363,5,1.786973
2017,12,6,1.0428897,1.3074851,6,1.6724641
2017,12,7,0.57303745,1.3792496,6,1.4935532
2017,12,8,0.18254638,1.7369124,6,1.7464787
2017,12,9,-0.0919204056,1.4539659,7,1.4568686
2017,12,10,-0.13696849,1.1424623,7,1.1506435
2017,12,11,-0.0190859139,0.83653772,7,0.83675539
2017,12,12,0.14702296,0.80490041,6,0.81821781
2017,12,13,0.3258847,0.97119159,6,1.0244091
2017,12,14,0.33116895,1.3446184,6,1.3848002
2017,12,15,0.22375557,1.7776496,6,1.7916765
2017,12,16,0.0227482952,1.8434802,6,1.8436205
2017,12,17,-0.28983,1.7230432,7,1.7472491
2017,12,18,-0.61672062,1.6434332,7,1.7553396
2017,12,19,-0.84480494,1.4276333,7,1.6588646
2017,12,20,-0.99050736,1.2541485,7,1.5981218
2017,12,21,-1.0594785,0.89468545,8,1.3867072
2017,12,22,-1.1040044,0.82509786,8,1.3782642
2017,12,23,-0.97407836,0.57995665,8,1.1336571
2017,12,24,-0.95763427,0.35353667,8,1.0208093
2017,12,25,-0.91771388,-0.0354445465,1,0.91839808
2017,12,26,-0.86928034,-0.0353660583,1,0.86999947
2017,12,27,-0.84400547,-0.15228978,1,0.85763478
2017,12,28,-1.0080585,-0.49530885,1,1.1231709
2017,12,29,-0.77727425,-0.89685214,2,1.186802
2017,12,30,-0.71270186,-1.4761374,2,1.6391844
2017,12,31,-0.65097052,-1.7974317,2,1.9116808
2018,1,1,-0.44393876,-1.6069541,2,1.6671481
2018,1,2,-0.29330477,-1.4267259,2,1.4565625
2018,1,3,-0.42633396,-1.51802,2,1.5767515
2018,1,4,-0.44470224,-1.4485096,2,1.515236
2018,1,5,-0.58529443,-1.5959452,2,1.6998855
2018,1,6,-0.67782521,-2.013113,2,2.1241636
2018,1,7,-0.5799526,-2.1559579,2,2.2325993
2018,1,8,-0.38818267,-2.1664898,2,2.2009916
2018,1,9,-0.0751588345,-2.0908232,2,2.0921736
2018,1,10,0.22652698,-1.7697693,3,1.7842079
2018,1,11,0.31053272,-1.7738509,3,1.8008269
2018,1,12,0.21335761,-1.858059,3,1.8702687
2018,1,13,0.34135967,-1.7507112,3,1.7836806
2018,1,14,0.72989935,-1.8506349,3,1.9893725
2018,1,15,1.0078861,-1.7300385,3,2.0022156
2018,1,16,1.5666181,-1.5907636,3,2.2326713
2018,1,17,1.9600886,-1.3492881,4,2.3796062
2018,1,18,1.9794598,-1.3762423,4,2.410872
2018,1,19,2.0107772,-1.0244405,4,2.2567019
2018,1,20,1.9836758,-0.81224626,4,2.1435282
2018,1,21,1.9081281,-0.5297085,4,1.9802889
2018,1,22,1.7553903,-0.18075958,4,1.7646725
2018,1,23,1.7169409,0.33346361,5,1.7490237
2018,1,24,1.8648996,0.78376311,5,2.0229027
2018,1,25,1.9816059,1.2290298,5,2.3317966
2018,1,26,2.1863546,1.4720666,5,2.6357403
2018,1,27,2.417726,1.9049447,5,3.078021
2018,1,28,2.4718513,2.4166622,5,3.4569213
